country,code,name,latitude,longitude,cities
GE,64,Zugdidis Raioni,0,0,0
GH,2,Ashanti,0,0,3
GH,3,Brong-Ahafo,0,0,1
GH,4,Central,0,0,2
GH,5,Eastern,6.443033,-0.458333,0
GH,1,Greater Accra,0,0,1
GH,6,Northern,0,0,1
GH,10,Upper East,10.733333,-0.753362,0
GH,11,Upper West,0,0,1
GH,8,Volta,0,0,12
GH,9,Western,0,0,4
GL,1,Nordgronland,0,0,4
GL,2,Ostgronland,0,0,3
GL,3,Vestgronland,0,0,19
GM,1,Banjul,0,0,1
GM,2,Lower River,13.4,-15.691666,0
GM,3,MacCarthy Island,0,0,0
GM,7,North Bank,13.463586,-15.933333,0
GM,4,Upper River,13.384087,-14.166666,0
GM,5,Western,0,0,2
GN,1,Beyla,8.708333,-8.325438,0
GN,2,Boffa,10.297138,-14.117445,0
GN,3,Boke,11.057385,-14.408333,0
GN,4,Conakry,0,0,1
GN,30,Coyah,9.991666,-13.509133,0
GN,5,Dabola,10.620505,-10.9208,0
GN,6,Dalaba,11.82565,-12.549234,0
GN,7,Dinguiraye,11.627974,-10.691666,0
GN,31,Dubreka,9.77487,-13.48532,0
GN,9,Faranah,9.85,-10.79884,0
GN,10,Forecariah,9.393325,-13.041667,0
GN,11,Fria,11.911633,-12.663922,0
GN,12,Gaoual,11.741666,-13.358333,0
GN,13,Gueckedou,8.691579,-10.200025,0
GN,32,Kankan,10.6375,-9.78145,0
GN,15,Kerouane,11.426489,-9.596666,0
GN,16,Kindia,10.35795,-13.60195,0
GN,17,Kissidougou,9.266667,-9.858333,0
GN,33,Koubia,12.175571,-12.286126,0
GN,18,Koundara,12.358333,-13.159111,0
GN,19,Kouroussa,10.533333,-10.068091,0
GN,34,Labe,11.497561,-12.825444,0
GN,35,Lelouma,11.458334,-12.741666,0
GN,36,Lola,7.908334,-8.325,0
GN,21,Macenta,8.378457,-9.383333,0
GN,22,Mali,12.071596,-12.100296,0
GN,23,Mamou,10.149622,-11.955389,0
GN,37,Mandiana,10.686393,-8.658333,0
GN,38,Nzerekore,8.4547,-9.18,0
GN,25,Pita,11.398633,-10.8042,0
GN,39,Siguiri,11.662141,-9.314431,0
GN,27,Telimele,10.8538,-13.482125,0
GN,28,Tougue,11.508334,-11.6,0
GN,29,Yomou,10.6723,-12.273633,0
GQ,3,Annobon,0,0,0
GQ,4,Bioko Norte,0,0,1
GQ,5,Bioko Sur,3.441717,8.696038,0
GQ,6,Centro Sur,1.591667,10.475,0
GQ,7,Kie-Ntem,1.958334,10.875,0
GQ,8,Litoral,0,0,1
GQ,9,Wele-Nzas,1.478656,10.95,0
GR,31,Aitolia kai Akarnania,0,0,0
GR,38,Akhaia,0,0,1
GR,36,Argolis,0,0,0
GR,41,Arkadhia,0,0,0
GR,20,Arta,39.257078,21.131045,0
GR,35,Attiki,0,0,13
GR,47,Dhodhekanisos,0,0,2
GR,4,Drama,41.271417,24.158333,0
GR,30,Evritania,0,0,0
GR,1,Evros,41.030616,26.05834,0
GR,34,Evvoia,38.512075,23.713319,0
GR,8,Florina,40.740591,21.424662,0
GR,32,Fokis,0,0,0
GR,29,Fthiotis,38.956575,22.956264,0
GR,10,Grevena,40.05029,21.412603,0
GR,39,Ilia,0,0,0
GR,12,Imathia,0,0,1
GR,17,Ioannina,39.655955,20.834226,0
GR,45,Iraklion,0,0,1
GR,23,Kardhitsa,0,0,1
GR,9,Kastoria,40.466667,21.139247,0
GR,14,Kavala,40.895889,24.360599,0
GR,27,Kefallinia,38.277131,20.580682,0
GR,25,Kerkira,0,0,1
GR,15,Khalkidhiki,40.508111,23.664907,0
GR,43,Khania,0,0,0
GR,50,Khios,38.373409,26.139219,0
GR,49,Kikladhes,0,0,2
GR,6,Kilkis,41.033333,22.763585,0
GR,37,Korinthia,0,0,1
GR,11,Kozani,0,0,2
GR,42,Lakonia,36.902534,22.688189,0
GR,21,Larisa,39.645269,22.350711,0
GR,46,Lasithi,35.185535,25.88944,0
GR,51,Lesvos,39.510497,25.810257,0
GR,26,Levkas,38.910519,21.998131,0
GR,24,Magnisia,39.298579,23.134485,0
GR,40,Messinia,0,0,2
GR,7,Pella,40.89761,22.189165,0
GR,16,Pieria,0,0,1
GR,19,Preveza,39.153955,20.69682,0
GR,44,Rethimni,0,0,0
GR,2,Rodhopi,0,0,0
GR,48,Samos,37.661529,26.502899,0
GR,5,Serrai,41.093391,23.56204,0
GR,18,Thesprotia,0,0,1
GR,13,Thessaloniki,0,0,2
GR,22,Trikala,39.63895,21.708649,0
GR,33,Voiotia,38.375765,23.079725,0
GR,3,Xanthi,41.1484,24.850591,0
GR,28,Zakinthos,37.782879,20.897779,0
GT,1,Alta Verapaz,15.596932,-90.114359,0
GT,2,Baja Verapaz,0,0,3
GT,3,Chimaltenango,0,0,4
GT,4,Chiquimula,0,0,2
GT,5,El Progreso,0,0,2
GT,6,Escuintla,14.191499,-91.059039,0
GT,7,Guatemala,0,0,9
GT,8,Huehuetenango,0,0,2
GT,9,Izabal,0,0,1
GT,10,Jalapa,0,0,3
GT,11,Jutiapa,14.149869,-89.89818,0
GT,12,Peten,0,0,2
GT,13,Quetzaltenango,0,0,1
GT,14,Quiche,0,0,1
GT,15,Retalhuleu,14.453467,-91.841876,0
GT,16,Sacatepequez,0,0,1
GT,17,San Marcos,0,0,1
GT,18,Santa Rosa,0,0,3
GT,19,Solola,14.709968,-91.289426,0
GT,20,Suchitepequez,14.376171,-91.440007,0
GT,21,Totonicapan,15.038409,-91.365361,0
GT,22,Zacapa,0,0,3
GW,1,Bafata,12.166445,-14.684685,0
GW,12,Biombo,11.88055,-15.79065,0
GW,11,Bissau,0,0,1
GW,5,Bolama,11.588865,-15.468925,0
GW,6,Cacheu,12.26849,-16.165205,0
GW,10,Gabu,12.12055,-14.0982,0
GW,4,Oio,12.28655,-15.2986,0
GW,2,Quinara,11.5737,-15.3887,0
GW,7,Tombali,11.300838,-15.409939,0
GY,10,Barima-Waini,7.769285,-59.748726,0
GY,11,Cuyuni-Mazaruni,6.196833,-59.979461,0
GY,12,Demerara-Mahaica,0,0,2
GY,13,East Berbice-Corentyne,3.888603,-57.499504,0
GY,14,Essequibo Islands-West Demerara,6.614159,-58.500341,0
GY,15,Mahaica-Berbice,6.278418,-57.828646,0
GY,16,Pomeroon-Supenaam,0,0,0
GY,17,Potaro-Siparuni,4.861596,-59.218071,0
GY,18,Upper Demerara-Berbice,0,0,1
GY,19,Upper Takutu-Upper Essequibo,0,0,0
HN,1,Atlantida,0,0,7
HN,2,Choluteca,0,0,2
HN,3,Colon,15.548755,-85.728193,0
HN,4,Comayagua,14.551193,-87.648525,0
HN,5,Copan,0,0,1
HN,6,Cortes,0,0,7
HN,7,El Paraiso,13.961111,-86.397265,0
HN,8,Francisco Morazan,0,0,5
HN,9,Gracias a Dios,15.297685,-84.074761,0
HN,10,Intibuca,14.254961,-88.179536,0
HN,11,Islas de la Bahia,0,0,1
HN,12,La Paz,14.127596,-87.913945,0
HN,13,Lempira,14.454659,-88.648798,0
HN,14,Ocotepeque,14.475017,-89.035606,0
HN,15,Olancho,14.820052,-85.995711,0
HN,16,Santa Barbara,0,0,3
HN,17,Valle,13.549931,-87.580012,0
HN,18,Yoro,0,0,2
HR,1,Bjelovarsko-Bilogorska,0,0,3
HR,2,Brodsko-Posavska,0,0,3
HR,3,Dubrovacko-Neretvanska,0,0,15
HR,21,Grad Zagreb,0,0,22
HR,4,Istarska,0,0,36
HR,5,Karlovacka,0,0,6
HR,6,Koprivnicko-Krizevacka,0,0,3
HR,7,Krapinsko-Zagorska,0,0,13
HR,8,Licko-Senjska,0,0,4
HR,9,Medimurska,0,0,1
HR,10,Osjecko-Baranjska,0,0,5
HR,11,Pozesko-Slavonska,0,0,4
HR,12,Primorsko-Goranska,0,0,27
HR,13,Sibensko-Kninska,0,0,3
HR,14,Sisacko-Moslavacka,0,0,9
HR,15,Splitsko-Dalmatinska,0,0,15
HR,16,Varazdinska,0,0,5
HR,17,Viroviticko-Podravska,0,0,4
HR,18,Vukovarsko-Srijemska,0,0,5
HR,19,Zadarska,0,0,0
HR,20,Zagrebacka,0,0,18
HT,6,Artibonite,19.338183,-72.631967,0
HT,7,Centre,19.008885,-72.025,0
HT,8,Grand' Anse,18.512105,-73.769989,0
HT,9,Nord,19.5753,-72.333333,0
HT,10,Nord-Est,19.508756,-71.895558,0
HT,3,Nord-Ouest,19.852331,-73.046462,0
HT,11,Ouest,0,0,5
HT,12,Sud,18.227232,-73.696853,0
HT,13,Sud-Est,18.258334,-72.436863,0
HU,1,Bacs-Kiskun,0,0,25
HU,2,Baranya,0,0,15
HU,3,Bekes,0,0,19
HU,26,Bekescsaba,46.684216,21.086753,0
HU,4,Borsod-Abauj-Zemplen,0,0,38
HU,5,Budapest,0,0,4
HU,6,Csongrad,0,0,10
HU,7,Debrecen,0,0,1
HU,27,Dunaujvaros,46.980668,18.912706,0
HU,28,Eger,47.903198,20.373107,0
HU,8,Fejer,0,0,26
HU,25,Gyor,0,0,1
HU,9,Gyor-Moson-Sopron,0,0,23
HU,10,Hajdu-Bihar,0,0,14
HU,11,Heves,0,0,23
HU,29,Hodmezovasarhely,46.430411,20.318829,0
HU,20,Jasz-Nagykun-Szolnok,0,0,14
HU,30,Kaposvar,46.36653,17.782483,0
HU,31,Kecskemet,46.9062,19.689988,0
HU,12,Komarom-Esztergom,0,0,15
HU,13,Miskolc,0,0,1
HU,32,Nagykanizsa,46.455237,16.995341,0
HU,14,Nograd,0,0,10
HU,33,Nyiregyhaza,47.953161,21.726792,0
HU,15,Pecs,0,0,1
HU,16,Pest,0,0,53
HU,17,Somogy,0,0,23
HU,34,Sopron,47.684898,16.583053,0
HU,18,Szabolcs-Szatmar-Bereg,0,0,39
HU,19,Szeged,0,0,1
HU,35,Szekesfehervar,47.188715,18.413808,0
HU,36,Szolnok,47.174662,20.17628,0
HU,37,Szombathely,47.23514,16.621917,0
HU,38,Tatabanya,47.586186,18.394766,0
HU,21,Tolna,0,0,16
HU,22,Vas,0,0,20
HU,23,Veszprem,0,0,26
HU,24,Zala,0,0,21
HU,40,Zalaegerszeg,46.845389,16.847235,0
ID,1,Aceh,0,0,15
ID,2,Bali,0,0,11
ID,33,Banten,-6.412115,105.961223,0
ID,3,Bengkulu,0,0,1
ID,34,Gorontalo,0.699133,122.161024,0
ID,4,Jakarta Raya,0,0,1
ID,5,Jambi,0,0,4
ID,30,Jawa Barat,0,0,51
ID,7,Jawa Tengah,0,0,60
ID,8,Jawa Timur,0,0,43
ID,11,Kalimantan Barat,0,0,11
ID,12,Kalimantan Selatan,0,0,6
ID,13,Kalimantan Tengah,0,0,4
ID,14,Kalimantan Timur,0,0,8
ID,35,Kepulauan Bangka Belitung,-2.402084,106.923316,0
ID,15,Lampung,0,0,4
ID,28,Maluku,-3.636802,130.307541,0
ID,29,Maluku Utara,0.079817,126.894764,0
ID,17,Nusa Tenggara Barat,0,0,6
ID,18,Nusa Tenggara Timur,0,0,14
ID,9,Papua,0,0,15
ID,19,Riau,0,0,11
ID,20,Sulawesi Selatan,0,0,26
ID,21,Sulawesi Tengah,0,0,16
ID,22,Sulawesi Tenggara,0,0,13
ID,31,Sulawesi Utara,0,0,10
ID,24,Sumatera Barat,0,0,7
ID,32,Sumatera Selatan,-3.22161,106.214485,0
ID,26,Sumatera Utara,0,0,11
ID,10,Yogyakarta,0,0,6
IE,1,Carlow,0,0,6
IE,2,Cavan,0,0,7
IE,3,Clare,0,0,27
IE,4,Cork,0,0,31
IE,6,Donegal,0,0,15
IE,7,Dublin,0,0,65
IE,10,Galway,0,0,21
IE,11,Kerry,0,0,18
IE,12,Kildare,0,0,20
IE,13,Kilkenny,0,0,7
IE,15,Laois,0,0,8
IE,14,Leitrim,0,0,1
IE,16,Limerick,0,0,12
IE,18,Longford,0,0,4
IE,19,Louth,0,0,10
IE,20,Mayo,0,0,16
IE,21,Meath,0,0,21
IE,22,Monaghan,0,0,6
IE,23,Offaly,0,0,9
IE,24,Roscommon,0,0,12
IE,25,Sligo,0,0,7
IE,26,Tipperary,0,0,15
IE,27,Waterford,0,0,10
IE,29,Westmeath,0,0,4
IE,30,Wexford,0,0,11
IE,31,Wicklow,0,0,11
IL,1,HaDarom,0,0,54
IL,2,HaMerkaz,0,0,71
IL,3,HaZafon,0,0,96
IL,4,Hefa,0,0,36
IL,5,Tel Aviv,0,0,20
IL,6,Yerushalayim,0,0,12
IN,1,Andaman and Nicobar Islands,0,0,2
IN,2,Andhra Pradesh,0,0,66
IN,30,Arunachal Pradesh,0,0,2
IN,3,Assam,0,0,15
IN,34,Bihar,0,0,12
IN,5,Chandigarh,0,0,1
IN,37,Chhattisgarh,0,0,9
IN,6,Dadra and Nagar Haveli,0,0,1
IN,32,Daman and Diu,0,0,1
IN,7,Delhi,0,0,8
IN,33,Goa,0,0,25
IN,9,Gujarat,0,0,67
IN,10,Haryana,0,0,35
IN,11,Himachal Pradesh,0,0,22
IN,12,Jammu and Kashmir,0,0,26
IN,38,Jharkhand,0,0,12
IN,19,Karnataka,0,0,53
IN,13,Kerala,0,0,47
IN,14,Lakshadweep,10.332617,72.74059,0
IN,35,Madhya Pradesh,0,0,43
IN,16,Maharashtra,0,0,107
IN,17,Manipur,0,0,2
IN,18,Meghalaya,0,0,3
IN,31,Mizoram,0,0,1
IN,20,Nagaland,0,0,1
IN,21,Orissa,0,0,21
IN,22,Pondicherry,0,0,1
IN,23,Punjab,0,0,38
IN,24,Rajasthan,0,0,48
IN,29,Sikkim,0,0,2
IN,25,Tamil Nadu,0,0,110
IN,26,Tripura,0,0,1
IN,36,Uttar Pradesh,0,0,50
IN,39,Uttaranchal,0,0,28
IN,28,West Bengal,0,0,55
IQ,1,Al Anbar,0,0,3
IQ,2,Al Basrah,0,0,1
IQ,3,Al Muthanna,0,0,1
IQ,4,Al Qadisiyah,31.837274,45.101553,0
IQ,17,An Najaf,0,0,2
IQ,11,Arbil,0,0,5
IQ,5,As Sulaymaniyah,0,0,4
IQ,13,At Ta'mim,0,0,1
IQ,6,Babil,32.656051,44.531958,0
IQ,7,Baghdad,0,0,3
IQ,8,Dahuk,0,0,2
IQ,9,Dhi Qar,0,0,1
IQ,10,Diyala,0,0,1
IQ,12,Karbala',0,0,1
IQ,14,Maysan,31.99154,47.083365,0
IQ,15,Ninawa,0,0,2
IQ,18,Salah ad Din,34.544936,43.702881,0
IQ,16,Wasit,32.694176,45.558189,0
IR,32,Ardabil,0,0,8
IR,1,Azarbayjan-e Bakhtari,0,0,20
IR,2,Azarbayjan-e Khavari,0,0,14
IR,13,Bakhtaran,0,0,11
IR,22,Bushehr,0,0,13
IR,3,Chahar Mahall va Bakhtiari,0,0,8
IR,28,Esfahan,0,0,31
IR,7,Fars,0,0,49
IR,8,Gilan,0,0,12
IR,37,Golestan,0,0,3
IR,9,Hamadan,0,0,9
IR,11,Hormozgan,0,0,17
IR,10,Ilam,0,0,9
IR,29,Kerman,0,0,19
IR,30,Khorasan,0,0,62
IR,15,Khuzestan,0,0,30
IR,5,Kohkiluyeh va Buyer Ahmadi,0,0,6
IR,16,Kordestan,0,0,10
IR,23,Lorestan,0,0,14
IR,34,Markazi,0,0,1
IR,35,Mazandaran,0,0,4
IR,38,Qazvin,0,0,0
IR,39,Qom,0,0,0
IR,25,Semnan,0,0,8
IR,4,Sistan va Baluchestan,0,0,14
IR,26,Tehran,0,0,15
IR,31,Yazd,0,0,11
IR,36,Zanjan,0,0,0
IS,1,Akranes,64.322357,-22.07443,0
IS,2,Akureyri,65.683868,-18.11046,0
IS,3,Arnessysla,0,0,5
IS,4,Austur-Bardastrandarsysla,0,0,0
IS,5,Austur-Hunavatnssysla,0,0,0
IS,6,Austur-Skaftafellssysla,0,0,1
IS,7,Borgarfjardarsysla,0,0,2
IS,8,Dalasysla,0,0,0
IS,9,Eyjafjardarsysla,0,0,1
IS,10,Gullbringusysla,0,0,2
IS,11,Hafnarfjordur,0,0,0
IS,12,Husavik,66.04763,-17.343599,0
IS,13,Isafjordur,66.070558,-23.12886,0
IS,14,Keflavik,64.006538,-22.5721,0
IS,15,Kjosarsysla,0,0,1
IS,16,Kopavogur,64.11103,-21.905692,0
IS,17,Myrasysla,0,0,2
IS,18,Neskaupstadur,0,0,0
IS,19,Nordur-Isafjardarsysla,0,0,0
IS,20,Nordur-Mulasysla,0,0,0
IS,21,Nordur-Tingeyjarsysla,0,0,0
IS,22,Olafsfjordur,66.06517,-18.657633,0
IS,23,Rangarvallasysla,0,0,2
IS,24,Reykjavik,64.135338,-21.89521,0
IS,25,Saudarkrokur,0,0,0
IS,26,Seydisfjordur,65.266667,-14,0
IS,27,Siglufjordur,0,0,0
IS,28,Skagafjardarsysla,0,0,0
IS,29,Snafellsnes- og Hnappadalssysla,0,0,2
IS,30,Strandasysla,0,0,0
IS,31,Sudur-Mulasysla,0,0,0
IS,32,Sudur-Tingeyjarsysla,0,0,0
IS,33,Vestmannaeyjar,63.437679,-20.267321,0
IS,34,Vestur-Bardastrandarsysla,0,0,0
IS,35,Vestur-Hunavatnssysla,0,0,0
IS,36,Vestur-Isafjardarsysla,0,0,1
IS,37,Vestur-Skaftafellssysla,0,0,0
IT,1,Abruzzi,0,0,302
IT,2,Basilicata,0,0,70
IT,3,Calabria,0,0,354
IT,4,Campania,0,0,333
IT,5,Emilia-Romagna,0,0,823
IT,6,Friuli-Venezia Giulia,0,0,249
IT,7,Lazio,0,0,394
IT,8,Liguria,0,0,431
IT,9,Lombardia,0,0,729
IT,10,Marche,0,0,150
IT,11,Molise,0,0,58
IT,12,Piemonte,0,0,434
IT,13,Puglia,0,0,247
IT,14,Sardegna,0,0,218
IT,15,Sicilia,0,0,430
IT,16,Toscana,0,0,400
IT,17,Trentino-Alto Adige,0,0,245
IT,18,Umbria,0,0,203
IT,19,Valle d'Aosta,0,0,34
IT,20,Veneto,0,0,753
JM,1,Clarendon,0,0,2
JM,2,Hanover,0,0,1
JM,17,Kingston,17.992731,-76.792009,0
JM,4,Manchester,0,0,1
JM,7,Portland,18.124961,-76.508211,0
JM,8,Saint Andrew,0,0,1
JM,9,Saint Ann,0,0,3
JM,10,Saint Catherine,0,0,5
JM,11,Saint Elizabeth,0,0,1
JM,12,Saint James,0,0,3
JM,13,Saint Mary,0,0,1
JM,14,Saint Thomas,17.967124,-76.422687,0
JM,15,Trelawny,0,0,1
JM,16,Westmoreland,0,0,1
JO,2,Al Balqa',0,0,2
JO,9,Al Karak,0,0,2
JO,10,Al Mafraq,0,0,3
JO,16,Amman,31.949685,35.92635,0
JO,12,At Tafilah,0,0,0
JO,13,Az Zarqa,32.041149,36.08147,0
JO,14,Irbid,0,0,4
JO,7,Ma,0,0,2
JP,1,Aichi,0,0,73
JP,2,Akita,0,0,24
JP,3,Aomori,0,0,45
JP,4,Chiba,0,0,65
JP,5,Ehime,0,0,39
JP,6,Fukui,0,0,21
JP,7,Fukuoka,0,0,68
JP,8,Fukushima,0,0,63
JP,9,Gifu,0,0,35
JP,10,Gumma,0,0,29
JP,11,Hiroshima,0,0,91
JP,12,Hokkaido,0,0,194
JP,13,Hyogo,0,0,72
JP,14,Ibaraki,0,0,49
JP,15,Ishikawa,0,0,39
JP,16,Iwate,0,0,43
JP,17,Kagawa,0,0,24
JP,18,Kagoshima,0,0,102
JP,19,Kanagawa,0,0,62
JP,20,Kochi,0,0,18
JP,21,Kumamoto,0,0,45
JP,22,Kyoto,0,0,50
JP,23,Mie,0,0,42
JP,24,Miyagi,0,0,55
JP,25,Miyazaki,0,0,49
JP,26,Nagano,0,0,68
JP,27,Nagasaki,0,0,102
JP,28,Nara,0,0,27
JP,29,Niigata,0,0,76
JP,30,Oita,0,0,32
JP,31,Okayama,0,0,45
JP,47,Okinawa,0,0,99
JP,32,Osaka,0,0,47
JP,33,Saga,0,0,33
JP,34,Saitama,0,0,77
JP,35,Shiga,0,0,41
JP,36,Shimane,0,0,47
JP,37,Shizuoka,0,0,52
JP,38,Tochigi,0,0,43
JP,39,Tokushima,0,0,42
JP,40,Tokyo,0,0,97
JP,41,Tottori,0,0,16
JP,42,Toyama,0,0,47
JP,43,Wakayama,0,0,51
JP,44,Yamagata,0,0,49
JP,45,Yamaguchi,0,0,54
JP,46,Yamanashi,0,0,20
KE,1,Central,0,0,9
KE,2,Coast,0,0,3
KE,3,Eastern,0,0,2
KE,5,Nairobi Area,0,0,2
KE,6,North-Eastern,1.123543,40.293748,0
KE,7,Nyanza,0,0,4
KE,8,Rift Valley,0,0,6
KE,9,Western,0,0,2
KG,9,Batken,0,0,1
KG,1,Bishkek,0,0,8
KG,2,Chuy,0,0,7
KG,3,Jalal-Abad,0,0,2
KG,4,Naryn,0,0,2
KG,8,Osh,39.977753,73.09539,0
KG,6,Talas,0,0,1
KG,7,Ysyk-Kol,0,0,6
KH,29,Batdambang,13.1122,103.2126,0
KH,2,Kampong Cham,12.061499,105.642132,0
KH,3,Kampong Chhnang,12.174812,104.544854,0
KH,4,Kampong Spoe,11.4582,104.5088,0
KH,5,Kampong Thum,12.7206,104.8882,0
KH,6,Kampot,10.785451,104.32603,0
KH,7,Kandal,11.39354,104.978661,0
KH,8,Kaoh Kong,11.42569,103.018997,0
KH,9,Kracheh,12.4924,106.0252,0
KH,10,Mondol Kiri,12.741562,106.979027,0
KH,30,Pailin,12.85,102.583333,0
KH,11,Phnum Penh,0,0,1
KH,12,Pouthisat,12.5279,103.925,0
KH,13,Preah Vihear,13.766696,105.120397,0
KH,14,Prey Veng,11.357923,105.470314,0
KH,15,Rotanokiri,0,0,0
KH,16,Siemreab-Otdar Meanchey,0,0,0
KH,17,Stoeng Treng,13.5181,105.9695,0
KH,18,Svay Rieng,11.188251,105.895714,0
KH,19,Takev,0,0,0
KI,1,Gilbert Islands,0.359344,173.186325,0
KI,2,Line Islands,-3.356279,-155.317575,0
KI,3,Phoenix Islands,-3.730257,-172.62754,0
KM,1,Anjouan,-12.223382,44.37088,0
KM,2,Grande Comore,0,0,1
KM,3,Moheli,-12.315185,43.741028,0
KN,1,Christ Church Nichola Town,0,0,0
KN,2,Saint Anne Sandy Point,0,0,1
KN,3,Saint George Basseterre,0,0,1
KN,4,Saint George Gingerland,0,0,0
KN,5,Saint James Windward,0,0,0
KN,6,Saint John Capisterre,0,0,0
KN,7,Saint John Figtree,0,0,1
KN,8,Saint Mary Cayon,0,0,1
KN,9,Saint Paul Capisterre,0,0,0
KN,10,Saint Paul Charlestown,0,0,0
KN,11,Saint Peter Basseterre,0,0,0
KN,12,Saint Thomas Lowland,0,0,0
KN,13,Saint Thomas Middle Island,0,0,1
KN,15,Trinity Palmetto Point,0,0,0
KP,1,Chagang-do,0,0,0
KP,17,Hamgyong-bukto,0,0,0
KP,3,Hamgyong-namdo,0,0,0
KP,7,Hwanghae-bukto,0,0,0
KP,6,Hwanghae-namdo,0,0,0
KP,8,Kaesong-si,0,0,0
KP,9,Kangwon-do,0,0,0
KP,18,Najin Sonbong-si,0,0,0
KP,14,Namp'o-si,0,0,0
KP,11,P'yongan-bukto,0,0,0
KP,15,P'yongan-namdo,0,0,0
KP,12,P'yongyang-si,0,0,0
KP,13,Yanggang-do,0,0,0
KR,5,Ch'ungch'ong-bukto,0,0,49
KR,17,Ch'ungch'ong-namdo,0,0,44
KR,1,Cheju-do,0,0,9
KR,3,Cholla-bukto,0,0,65
KR,16,Cholla-namdo,0,0,151
KR,12,Inch'on-jikhalsi,0,0,10
KR,6,Kangwon-do,0,0,34
KR,18,Kwangju-jikhalsi,0,0,23
KR,13,Kyonggi-do,0,0,80
KR,14,Kyongsang-bukto,0,0,78
KR,20,Kyongsang-namdo,0,0,80
KR,10,Pusan-jikhalsi,0,0,17
KR,11,Seoul-t'ukpyolsi,0,0,33
KR,15,Taegu-jikhalsi,0,0,10
KR,19,Taejon-jikhalsi,0,0,3
KR,21,Ulsan-gwangyoksi,0,0,26
KW,1,Al Ahmadi,28.887016,48.005989,0
KW,5,Al Jahra,29.332001,47.695549,0
KW,2,Al Kuwayt,0,0,28
KW,3,Hawalli,29.329404,48.00393,0
KY,1,Creek,19.75,-79.766667,0
KY,2,Eastern,0,0,0
KY,3,Midland,0,0,0
KY,4,South Town,0,0,0
KY,5,Spot Bay,0,0,0
KY,6,Stake Bay,0,0,0
KY,7,West End,0,0,0
KY,8,Western,0,0,0
KZ,4,Abai,0,0,7
KZ,1,Almaty,0,0,40
KZ,2,Almaty City,0,0,2
KZ,3,Aqmola,0,0,19
KZ,5,Astana,0,0,2
KZ,6,Atyrau,0,0,6
KZ,8,Bayqonyr,45.865312,63.325149,0
KZ,15,East Kazakhstan,0,0,18
KZ,9,Mangghystau,0,0,9
KZ,16,North Kazakhstan,0,0,14
KZ,11,Pavlodar,0,0,18
KZ,12,Qaraghandy,0,0,14
KZ,13,Qostanay,0,0,18
KZ,14,Qyzylorda,0,0,8
KZ,10,South Kazakhstan,0,0,12
KZ,7,West Kazakhstan,0,0,30
KZ,17,Zhambyl,0,0,7
LA,1,Attapu,0,0,0
LA,2,Champasak,0,0,0
LA,3,Houaphan,0,0,0
LA,4,Khammouan,0,0,0
LA,5,Louang Namtha,0,0,0
LA,17,Louangphrabang,0,0,1
LA,7,Oudomxai,0,0,0
LA,8,Phongsali,0,0,0
LA,9,Saravan,0,0,0
LA,10,Savannakhet,0,0,0
LA,11,Vientiane,0,0,1
LA,13,Xaignabouri,0,0,0
LA,14,Xiangkhoang,0,0,0
LB,1,Beqaa,0,0,3
LB,4,Beyrouth,0,0,6
LB,3,Liban-Nord,0,0,2
LB,6,Liban-Sud,0,0,1
LB,5,Mont-Liban,0,0,8
LB,7,Nabatiye,0,0,0
LC,1,Anse-la-Raye,0,0,1
LC,3,Castries,0,0,1
LC,4,Choiseul,0,0,0
LC,2,Dauphin,-27.48884,153.015094,0
LC,5,Dennery,13.91555,-60.89183,0
LC,6,Gros-Islet,14.07784,-60.945,0
LC,7,Laborie,0,0,0
LC,8,Micoud,13.816667,-60.916667,0
LC,11,Praslin,0,0,0
LC,9,Soufriere,13.85323,-61.052071,0
LC,10,Vieux-Fort,13.73037,-60.94738,0
LI,1,Balzers,0,0,1
LI,2,Eschen,0,0,1
LI,3,Gamprin,47.220298,9.509629,0
LI,4,Mauren,0,0,1
LI,5,Planken,0,0,1
LI,6,Ruggell,0,0,1
LI,7,Schaan,0,0,2
LI,8,Schellenberg,47.230886,9.546729,0
LI,9,Triesen,0,0,1
LI,10,Triesenberg,0,0,1
LI,11,Vaduz,0,0,1
LK,1,Amparai,7.3333,81.6166,0
LK,2,Anuradhapura,8.301361,80.426498,0
LK,3,Badulla,6.9935,81.0473,0
LK,4,Batticaloa,7.704834,81.677055,0
LK,23,Colombo,6.921484,79.852779,0
LK,6,Galle,6.0308,80.2387,0
LK,24,Gampaha,7.089895,79.999413,0
LK,7,Hambantota,6.1233,81.1174,0
LK,25,Jaffna,9.6663,80.0203,0
LK,9,Kalutara,6.5894,79.9573,0
LK,10,Kandy,7.3016,80.6476,0
LK,11,Kegalla,7.2546,80.3411,0
LK,12,Kurunegala,7.4805,80.3664,0
LK,26,Mannar,8.9725,79.911,0
LK,14,Matale,7.4437,80.6114,0
LK,15,Matara,5.976,80.425,0
LK,16,Moneragala,0,0,0
LK,27,Mullaittivu,9.223421,80.790939,0
LK,17,Nuwara Eliya,6.9658,80.7578,0
LK,18,Polonnaruwa,7.932857,81.008087,0
LK,19,Puttalam,8.033396,79.82579,0
LK,20,Ratnapura,6.6847,80.4036,0
LK,21,Trincomalee,8.5766,81.2309,0
LK,28,Vavuniya,8.756166,80.493141,0
LR,1,Bong,6.616856,-9.199711,0
LR,11,Grand Bassa,0,0,1
LR,4,Grand Cape Mount,0,0,0
LR,2,Grand Jide,0,0,0
